step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
3941,PLACE_PROTOTYPE_PART,MON-F-04332,-Z,MON-F-04072,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3942,PLACE_PROTOTYPE_PART,MON-F-04354,-Z,MON-F-04075,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3943,PLACE_PROTOTYPE_PART,MON-F-04374,-Z,MON-F-04076,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3944,PLACE_PROTOTYPE_PART,MON-F-04156,-Z,MON-F-04057,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3945,PLACE_PROTOTYPE_PART,MON-F-04163,-Z,MON-F-04059,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3946,PLACE_PROTOTYPE_PART,MON-F-04189,-Z,MON-F-04061,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3947,PLACE_PROTOTYPE_PART,MON-F-04213,-Z,MON-F-04063,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3948,PLACE_PROTOTYPE_PART,MON-F-04241,-Z,MON-F-04064,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3949,PLACE_PROTOTYPE_PART,MON-F-04265,-Z,MON-F-04066,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3950,PLACE_PROTOTYPE_PART,MON-F-04288,-Z,MON-F-04068,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3951,PLACE_PROTOTYPE_PART,MON-F-04311,-Z,MON-F-04071,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3952,PLACE_PROTOTYPE_PART,MON-F-04333,-Z,MON-F-04072,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3953,PLACE_PROTOTYPE_PART,MON-F-04355,-Z,MON-F-04075,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3954,PLACE_PROTOTYPE_PART,MON-F-04375,-Z,MON-F-04076,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3955,PLACE_PROTOTYPE_PART,MON-F-04164,-Z,MON-F-04058,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3956,PLACE_PROTOTYPE_PART,MON-F-04168,-Z,MON-F-04059,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3957,PLACE_PROTOTYPE_PART,MON-F-04165,-Z,MON-F-04079,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3958,PLACE_PROTOTYPE_PART,MON-F-04169,-Z,MON-F-04080,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3959,PLACE_PROTOTYPE_PART,MON-F-04190,-Z,MON-F-04081,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3960,PLACE_PROTOTYPE_PART,MON-F-04214,-Z,MON-F-04084,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3961,PLACE_PROTOTYPE_PART,MON-F-04242,-Z,MON-F-04086,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3962,PLACE_PROTOTYPE_PART,MON-F-04266,-Z,MON-F-04087,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3963,PLACE_PROTOTYPE_PART,MON-F-04289,-Z,MON-F-04090,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3964,PLACE_PROTOTYPE_PART,MON-F-04312,-Z,MON-F-04092,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3965,PLACE_PROTOTYPE_PART,MON-F-04334,-Z,MON-F-04093,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3966,PLACE_PROTOTYPE_PART,MON-F-04356,-Z,MON-F-04095,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3967,PLACE_PROTOTYPE_PART,MON-F-04376,-Z,MON-F-04097,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3968,PLACE_PROTOTYPE_PART,MON-F-04170,-Z,MON-F-04098,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3969,PLACE_PROTOTYPE_PART,MON-F-04173,-Z,MON-F-04099,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3970,PLACE_PROTOTYPE_PART,MON-F-04174,-Z,MON-F-04100,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3971,PLACE_PROTOTYPE_PART,MON-F-04191,-Z,MON-F-04081,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3972,PLACE_PROTOTYPE_PART,MON-F-04192,-Z,MON-F-04082,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3973,PLACE_PROTOTYPE_PART,MON-F-04215,-Z,MON-F-04084,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3974,PLACE_PROTOTYPE_PART,MON-F-04243,-Z,MON-F-04086,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3975,PLACE_PROTOTYPE_PART,MON-F-04267,-Z,MON-F-04088,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3976,PLACE_PROTOTYPE_PART,MON-F-04290,-Z,MON-F-04090,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3977,PLACE_PROTOTYPE_PART,MON-F-04313,-Z,MON-F-04092,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3978,PLACE_PROTOTYPE_PART,MON-F-04335,-Z,MON-F-04094,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3979,PLACE_PROTOTYPE_PART,MON-R2-00316,-Z,MON-F-04095,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3980,PLACE_PROTOTYPE_PART,MON-F-04193,-Z,MON-F-04102,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3981,PLACE_PROTOTYPE_PART,MON-F-04196,-Z,MON-F-04082,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3982,PLACE_PROTOTYPE_PART,MON-F-04197,-Z,MON-F-04103,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3983,PLACE_PROTOTYPE_PART,MON-F-04216,-Z,MON-F-04105,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3984,PLACE_PROTOTYPE_PART,MON-F-04244,-Z,MON-F-04106,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3985,PLACE_PROTOTYPE_PART,MON-F-04268,-Z,MON-F-04108,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3986,PLACE_PROTOTYPE_PART,MON-F-04291,-Z,MON-F-04111,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3987,PLACE_PROTOTYPE_PART,MON-F-04314,-Z,MON-F-04113,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3988,PLACE_PROTOTYPE_PART,MON-F-04336,-Z,MON-F-04114,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3989,PLACE_PROTOTYPE_PART,MON-F-04358,-Z,MON-R2-00313,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3990,PLACE_PROTOTYPE_PART,MON-F-04359,-Z,MON-R2-00313,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3991,PLACE_PROTOTYPE_PART,MON-F-04218,-Z,MON-F-04105,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3992,PLACE_PROTOTYPE_PART,MON-F-04245,-Z,MON-F-04107,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3993,PLACE_PROTOTYPE_PART,MON-F-04269,-Z,MON-F-04109,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3994,PLACE_PROTOTYPE_PART,MON-F-04292,-Z,MON-F-04111,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3995,PLACE_PROTOTYPE_PART,MON-F-04315,-Z,MON-F-04112,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3996,PLACE_PROTOTYPE_PART,MON-F-04337,-Z,MON-F-04114,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3997,PLACE_PROTOTYPE_PART,MON-F-04222,-Z,MON-F-04105,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3998,PLACE_PROTOTYPE_PART,MON-F-04338,-Z,MON-F-04114,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
3999,PLACE_PROTOTYPE_PART,MON-F-04246,-Z,MON-F-04123,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4000,PLACE_PROTOTYPE_PART,MON-F-04270,-Z,MON-F-04125,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4001,PLACE_PROTOTYPE_PART,MON-F-04293,-Z,MON-F-04126,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4002,PLACE_PROTOTYPE_PART,MON-F-04316,-Z,MON-F-04129,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4003,PLACE_PROTOTYPE_PART,MON-F-04220,-Z,MON-F-04121,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4004,PLACE_PROTOTYPE_PART,MON-F-04221,-Z,MON-F-04121,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4005,PLACE_PROTOTYPE_PART,MON-F-04223,-Z,MON-F-04131,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4006,PLACE_PROTOTYPE_PART,MON-F-04224,-Z,MON-F-04134,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4007,PLACE_PROTOTYPE_PART,MON-F-04380,-Z,MON-F-04247,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4008,PLACE_PROTOTYPE_PART,MON-F-04381,-Z,MON-F-04248,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4009,PLACE_PROTOTYPE_PART,MON-F-04382,-Z,MON-F-04249,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4010,PLACE_PROTOTYPE_PART,MON-F-04383,-Z,MON-F-04271,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4011,PLACE_PROTOTYPE_PART,MON-F-04384,-Z,MON-F-04295,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4012,PLACE_PROTOTYPE_PART,MON-F-04385,-Z,MON-F-04295,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4013,PLACE_PROTOTYPE_PART,MON-F-04386,-Z,MON-F-04225,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4014,PLACE_PROTOTYPE_PART,MON-F-04387,-Z,MON-F-04225,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4015,PLACE_PROTOTYPE_PART,MON-F-04388,-Z,MON-F-04295,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4016,PLACE_PROTOTYPE_PART,MON-F-04389,-Z,MON-F-04295,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4017,PLACE_PROTOTYPE_PART,MON-F-04390,-Z,MON-F-04226,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4018,PLACE_PROTOTYPE_PART,MON-F-04391,-Z,MON-F-04226,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4019,PLACE_PROTOTYPE_PART,MON-F-04392,-Z,MON-F-04250,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4020,PLACE_PROTOTYPE_PART,MON-F-04393,-Z,MON-F-04250,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4021,PLACE_PROTOTYPE_PART,MON-F-04394,-Z,MON-F-04273,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4022,PLACE_PROTOTYPE_PART,MON-F-04395,-Z,MON-F-04273,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4023,PLACE_PROTOTYPE_PART,MON-F-04396,-Z,MON-F-04296,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4024,PLACE_PROTOTYPE_PART,MON-F-04397,-Z,MON-F-04296,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4025,PLACE_PROTOTYPE_PART,MON-F-04398,-Z,MON-F-04296,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4026,PLACE_PROTOTYPE_PART,MON-F-04399,-Z,MON-F-04318,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4027,PLACE_PROTOTYPE_PART,MON-F-04400,-Z,MON-F-04199,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4028,PLACE_PROTOTYPE_PART,MON-F-04401,-Z,MON-F-04318,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4029,PLACE_PROTOTYPE_PART,MON-F-04402,-Z,MON-F-04198,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4030,PLACE_PROTOTYPE_PART,MON-F-04403,-Z,MON-F-04340,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4031,PLACE_PROTOTYPE_PART,MON-F-04404,-Z,MON-F-04341,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4032,PLACE_PROTOTYPE_PART,MON-F-04405,-Z,MON-F-04194,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4033,PLACE_PROTOTYPE_PART,MON-F-04406,-Z,MON-F-04194,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4034,PLACE_PROTOTYPE_PART,MON-F-04407,-Z,MON-F-04175,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4035,PLACE_PROTOTYPE_PART,MON-F-04408,-Z,MON-F-04176,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4036,PLACE_PROTOTYPE_PART,MON-F-04409,-Z,MON-F-04176,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4037,PLACE_PROTOTYPE_PART,MON-F-04410,-Z,MON-F-04200,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4038,PLACE_PROTOTYPE_PART,MON-F-04411,-Z,MON-F-04200,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4039,PLACE_PROTOTYPE_PART,MON-F-04412,-Z,MON-F-04228,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4040,PLACE_PROTOTYPE_PART,MON-F-04413,-Z,MON-F-04252,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4041,PLACE_PROTOTYPE_PART,MON-F-04414,-Z,MON-F-04252,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4042,PLACE_PROTOTYPE_PART,MON-F-04415,-Z,MON-F-04275,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4043,PLACE_PROTOTYPE_PART,MON-F-04416,-Z,MON-F-04275,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4044,PLACE_PROTOTYPE_PART,MON-F-04417,-Z,MON-F-04275,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4045,PLACE_PROTOTYPE_PART,MON-F-04418,-Z,MON-F-04298,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4046,PLACE_PROTOTYPE_PART,MON-F-04419,-Z,MON-F-04298,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4047,PLACE_PROTOTYPE_PART,MON-F-04420,-Z,MON-F-04320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4048,PLACE_PROTOTYPE_PART,MON-F-04421,-Z,MON-F-04342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4049,PLACE_PROTOTYPE_PART,MON-F-04422,-Z,MON-F-04342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4050,PLACE_PROTOTYPE_PART,MON-F-04423,-Z,MON-F-04171,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4051,PLACE_PROTOTYPE_PART,MON-F-04424,-Z,MON-F-04176,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4052,PLACE_PROTOTYPE_PART,MON-F-04425,-Z,MON-F-04176,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4053,PLACE_PROTOTYPE_PART,MON-F-04426,-Z,MON-F-04342,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4054,PLACE_PROTOTYPE_PART,MON-F-04427,-Z,MON-F-04176,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4055,PLACE_PROTOTYPE_PART,MON-F-04428,-Z,MON-R2-00314,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4056,PLACE_PROTOTYPE_PART,MON-F-04429,-Z,MON-F-04167,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4057,PLACE_PROTOTYPE_PART,MON-F-04430,-Z,MON-F-04167,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4058,PLACE_PROTOTYPE_PART,MON-F-04431,-Z,MON-F-04157,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4059,PLACE_PROTOTYPE_PART,MON-F-04432,-Z,MON-F-04158,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4060,PLACE_PROTOTYPE_PART,MON-F-04433,-Z,MON-F-04178,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4061,PLACE_PROTOTYPE_PART,MON-F-04434,-Z,MON-F-04178,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4062,PLACE_PROTOTYPE_PART,MON-F-04435,-Z,MON-F-04178,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4063,PLACE_PROTOTYPE_PART,MON-F-04436,-Z,MON-F-04202,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4064,PLACE_PROTOTYPE_PART,MON-F-04437,-Z,MON-F-04202,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4065,PLACE_PROTOTYPE_PART,MON-F-04438,-Z,MON-F-04230,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4066,PLACE_PROTOTYPE_PART,MON-F-04439,-Z,MON-F-04254,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4067,PLACE_PROTOTYPE_PART,MON-F-04440,-Z,MON-F-04254,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4068,PLACE_PROTOTYPE_PART,MON-F-04441,-Z,MON-F-04277,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4069,PLACE_PROTOTYPE_PART,MON-F-04442,-Z,MON-F-04277,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4070,PLACE_PROTOTYPE_PART,MON-F-04443,-Z,MON-F-04300,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4071,PLACE_PROTOTYPE_PART,MON-F-04444,-Z,MON-F-04300,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4072,PLACE_PROTOTYPE_PART,MON-F-04445,-Z,MON-F-04300,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4073,PLACE_PROTOTYPE_PART,MON-F-04446,-Z,MON-F-04322,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4074,PLACE_PROTOTYPE_PART,MON-F-04447,-Z,MON-F-04344,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4075,PLACE_PROTOTYPE_PART,MON-F-04448,-Z,MON-F-04344,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4076,PLACE_PROTOTYPE_PART,MON-F-04449,-Z,MON-F-04364,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4077,PLACE_PROTOTYPE_PART,MON-F-04450,-Z,MON-F-04364,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4078,PLACE_PROTOTYPE_PART,MON-F-04451,-Z,MON-F-04146,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4079,PLACE_PROTOTYPE_PART,MON-F-04452,-Z,MON-F-04159,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4080,PLACE_PROTOTYPE_PART,MON-F-04453,-Z,MON-F-04378,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4081,PLACE_PROTOTYPE_PART,MON-F-04454,-Z,MON-F-04147,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4082,PLACE_PROTOTYPE_PART,MON-F-04455,-Z,MON-F-04160,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4083,PLACE_PROTOTYPE_PART,MON-F-04456,-Z,MON-F-04180,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4084,PLACE_PROTOTYPE_PART,MON-F-04457,-Z,MON-F-04180,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4085,PLACE_PROTOTYPE_PART,MON-F-04458,-Z,MON-F-04204,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4086,PLACE_PROTOTYPE_PART,MON-F-04459,-Z,MON-F-04204,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4087,PLACE_PROTOTYPE_PART,MON-F-04460,-Z,MON-F-04204,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4088,PLACE_PROTOTYPE_PART,MON-F-04461,-Z,MON-F-04232,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4089,PLACE_PROTOTYPE_PART,MON-F-04462,-Z,MON-F-04256,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4090,PLACE_PROTOTYPE_PART,MON-F-04463,-Z,MON-F-04256,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4091,PLACE_PROTOTYPE_PART,MON-F-04464,-Z,MON-F-04279,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4092,PLACE_PROTOTYPE_PART,MON-F-04465,-Z,MON-F-04279,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4093,PLACE_PROTOTYPE_PART,MON-F-04466,-Z,MON-F-04302,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4094,PLACE_PROTOTYPE_PART,MON-F-04467,-Z,MON-F-04302,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4095,PLACE_PROTOTYPE_PART,MON-F-04468,-Z,MON-F-04302,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4096,PLACE_PROTOTYPE_PART,MON-F-04469,-Z,MON-F-04324,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4097,PLACE_PROTOTYPE_PART,MON-F-04470,-Z,MON-F-04346,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4098,PLACE_PROTOTYPE_PART,MON-F-04471,-Z,MON-F-04346,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4099,PLACE_PROTOTYPE_PART,MON-F-04472,-Z,MON-F-04366,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4100,PLACE_PROTOTYPE_PART,MON-F-04473,-Z,MON-F-04366,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4101,PLACE_PROTOTYPE_PART,MON-F-04474,-Z,MON-F-04366,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4102,PLACE_PROTOTYPE_PART,MON-F-04475,-Z,MON-F-04140,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4103,PLACE_PROTOTYPE_PART,MON-F-04476,-Z,MON-F-04149,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4104,PLACE_PROTOTYPE_PART,MON-F-04477,-Z,MON-F-04149,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4105,PLACE_PROTOTYPE_PART,MON-F-04478,-Z,MON-F-04182,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4106,PLACE_PROTOTYPE_PART,MON-F-04479,-Z,MON-F-04182,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4107,PLACE_PROTOTYPE_PART,MON-F-04480,-Z,MON-F-04206,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4108,PLACE_PROTOTYPE_PART,MON-F-04481,-Z,MON-F-04206,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4109,PLACE_PROTOTYPE_PART,MON-F-04482,-Z,MON-F-04206,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4110,PLACE_PROTOTYPE_PART,MON-F-04483,-Z,MON-F-04234,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4111,PLACE_PROTOTYPE_PART,MON-F-04484,-Z,MON-F-04258,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4112,PLACE_PROTOTYPE_PART,MON-F-04485,-Z,MON-F-04258,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4113,PLACE_PROTOTYPE_PART,MON-F-04486,-Z,MON-F-04281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4114,PLACE_PROTOTYPE_PART,MON-F-04487,-Z,MON-F-04281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4115,PLACE_PROTOTYPE_PART,MON-F-04488,-Z,MON-F-04281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4116,PLACE_PROTOTYPE_PART,MON-F-04489,-Z,MON-F-04304,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4117,PLACE_PROTOTYPE_PART,MON-F-04490,-Z,MON-F-04304,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4118,PLACE_PROTOTYPE_PART,MON-F-04491,-Z,MON-F-04326,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4119,PLACE_PROTOTYPE_PART,MON-F-04492,-Z,MON-F-04348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4120,PLACE_PROTOTYPE_PART,MON-F-04493,-Z,MON-F-04348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4121,PLACE_PROTOTYPE_PART,MON-F-04494,-Z,MON-F-04368,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4122,PLACE_PROTOTYPE_PART,MON-F-04495,-Z,MON-F-04368,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4123,PLACE_PROTOTYPE_PART,MON-R2-00317,-Z,MON-F-04368,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4124,PLACE_PROTOTYPE_PART,MON-F-04497,-Z,MON-F-04136,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4125,PLACE_PROTOTYPE_PART,MON-F-04498,-Z,MON-F-04141,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4126,PLACE_PROTOTYPE_PART,MON-F-04500,-Z,MON-F-04137,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4127,PLACE_PROTOTYPE_PART,MON-F-04501,-Z,MON-F-04151,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4128,PLACE_PROTOTYPE_PART,MON-F-04502,-Z,MON-F-04151,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4129,PLACE_PROTOTYPE_PART,MON-F-04503,-Z,MON-F-04184,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4130,PLACE_PROTOTYPE_PART,MON-F-04504,-Z,MON-F-04184,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4131,PLACE_PROTOTYPE_PART,MON-F-04505,-Z,MON-F-04184,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4132,PLACE_PROTOTYPE_PART,MON-F-04506,-Z,MON-F-04208,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4133,PLACE_PROTOTYPE_PART,MON-F-04507,-Z,MON-F-04208,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
