step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
1383,PLACE_PROTOTYPE_PART,DUC-F-01555,-Z,DUC-F-01460,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1384,PLACE_PROTOTYPE_PART,DUC-F-01556,-Z,DUC-F-01477,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1385,PLACE_PROTOTYPE_PART,DUC-F-01557,-Z,DUC-F-01458,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1386,PLACE_PROTOTYPE_PART,DUC-F-01558,-Z,DUC-F-01458,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1387,PLACE_PROTOTYPE_PART,DUC-F-01559,-Z,DUC-F-01460,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1388,PLACE_PROTOTYPE_PART,DUC-F-01560,-Z,DUC-F-01477,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1389,PLACE_PROTOTYPE_PART,DUC-F-01561,-Z,DUC-F-01477,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1390,PLACE_PROTOTYPE_PART,DUC-F-01562,-Z,DUC-F-01494,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1391,PLACE_PROTOTYPE_PART,DUC-F-01563,-Z,DUC-F-01443,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1392,PLACE_PROTOTYPE_PART,DUC-F-01564,-Z,DUC-F-01443,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1393,PLACE_PROTOTYPE_PART,DUC-F-01565,-Z,DUC-F-01461,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1394,PLACE_PROTOTYPE_PART,DUC-F-01566,-Z,DUC-F-01461,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1395,PLACE_PROTOTYPE_PART,DUC-F-01567,-Z,DUC-F-01461,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1396,PLACE_PROTOTYPE_PART,DUC-F-01568,-Z,DUC-F-01478,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1397,PLACE_PROTOTYPE_PART,DUC-F-01569,-Z,DUC-F-01495,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1398,PLACE_PROTOTYPE_PART,DUC-F-01570,-Z,DUC-F-01495,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1399,PLACE_PROTOTYPE_PART,DUC-F-01571,-Z,DUC-R2-00141,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1400,PLACE_PROTOTYPE_PART,DUC-F-01572,-Z,DUC-R2-00140,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1401,PLACE_PROTOTYPE_PART,DUC-F-01573,-Z,DUC-F-01513,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1402,PLACE_PROTOTYPE_PART,DUC-R2-00148,-Z,DUC-F-01424,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1403,PLACE_PROTOTYPE_PART,DUC-F-01575,-Z,DUC-F-01529,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1404,PLACE_PROTOTYPE_PART,DUC-F-01577,-Z,DUC-R2-00142,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1405,PLACE_PROTOTYPE_PART,DUC-F-01578,-Z,DUC-F-01410,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1406,PLACE_PROTOTYPE_PART,DUC-F-01579,-Z,DUC-F-01426,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1407,PLACE_PROTOTYPE_PART,DUC-F-01580,-Z,DUC-F-01426,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1408,PLACE_PROTOTYPE_PART,DUC-F-01581,-Z,DUC-F-01445,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1409,PLACE_PROTOTYPE_PART,DUC-F-01582,-Z,DUC-F-01445,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1410,PLACE_PROTOTYPE_PART,DUC-F-01583,-Z,DUC-F-01463,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1411,PLACE_PROTOTYPE_PART,DUC-F-01584,-Z,DUC-F-01463,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1412,PLACE_PROTOTYPE_PART,DUC-F-01585,-Z,DUC-F-01463,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1413,PLACE_PROTOTYPE_PART,DUC-F-01586,-Z,DUC-F-01480,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1414,PLACE_PROTOTYPE_PART,DUC-F-01587,-Z,DUC-F-01497,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1415,PLACE_PROTOTYPE_PART,DUC-F-01588,-Z,DUC-F-01497,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1416,PLACE_PROTOTYPE_PART,DUC-F-01589,-Z,DUC-F-01515,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1417,PLACE_PROTOTYPE_PART,DUC-F-01590,-Z,DUC-F-01515,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1418,PLACE_PROTOTYPE_PART,DUC-F-01591,-Z,DUC-F-01531,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1419,PLACE_PROTOTYPE_PART,DUC-F-01592,-Z,DUC-F-01531,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1420,PLACE_PROTOTYPE_PART,DUC-F-01593,-Z,DUC-F-01410,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1421,PLACE_PROTOTYPE_PART,DUC-F-01594,-Z,DUC-F-01531,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1422,PLACE_PROTOTYPE_PART,DUC-F-01595,-Z,DUC-F-01407,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1423,PLACE_PROTOTYPE_PART,DUC-F-01596,-Z,DUC-F-01532,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1424,PLACE_PROTOTYPE_PART,DUC-R2-00149,-Z,DUC-F-01402,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1425,PLACE_PROTOTYPE_PART,DUC-F-01598,-Z,DUC-F-01412,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1426,PLACE_PROTOTYPE_PART,DUC-F-01599,-Z,DUC-F-01412,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1427,PLACE_PROTOTYPE_PART,DUC-F-01600,-Z,DUC-F-01412,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1428,PLACE_PROTOTYPE_PART,DUC-F-01601,-Z,DUC-F-01428,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1429,PLACE_PROTOTYPE_PART,DUC-F-01602,-Z,DUC-F-01447,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1430,PLACE_PROTOTYPE_PART,DUC-F-01603,-Z,DUC-F-01447,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1431,PLACE_PROTOTYPE_PART,DUC-F-01604,-Z,DUC-F-01447,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1432,PLACE_PROTOTYPE_PART,DUC-F-01605,-Z,DUC-F-01465,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1433,PLACE_PROTOTYPE_PART,DUC-F-01606,-Z,DUC-F-01465,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1434,PLACE_PROTOTYPE_PART,DUC-F-01607,-Z,DUC-F-01482,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1435,PLACE_PROTOTYPE_PART,DUC-F-01608,-Z,DUC-F-01482,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1436,PLACE_PROTOTYPE_PART,DUC-F-01609,-Z,DUC-F-01499,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1437,PLACE_PROTOTYPE_PART,DUC-F-01610,-Z,DUC-F-01517,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1438,PLACE_PROTOTYPE_PART,DUC-F-01611,-Z,DUC-F-01517,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1439,PLACE_PROTOTYPE_PART,DUC-F-01612,-Z,DUC-F-01533,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1440,PLACE_PROTOTYPE_PART,DUC-F-01613,-Z,DUC-F-01533,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1441,PLACE_PROTOTYPE_PART,DUC-F-01614,-Z,DUC-R2-00143,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1442,PLACE_PROTOTYPE_PART,DUC-F-01615,-Z,DUC-F-01548,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1443,PLACE_PROTOTYPE_PART,DUC-F-01617,-Z,DUC-F-01399,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1444,PLACE_PROTOTYPE_PART,DUC-F-01618,-Z,DUC-F-01414,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1445,PLACE_PROTOTYPE_PART,DUC-F-01619,-Z,DUC-F-01414,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1446,PLACE_PROTOTYPE_PART,DUC-F-01620,-Z,DUC-F-01414,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1447,PLACE_PROTOTYPE_PART,DUC-F-01621,-Z,DUC-F-01430,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1448,PLACE_PROTOTYPE_PART,DUC-F-01622,-Z,DUC-F-01449,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1449,PLACE_PROTOTYPE_PART,DUC-F-01623,-Z,DUC-F-01449,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1450,PLACE_PROTOTYPE_PART,DUC-F-01624,-Z,DUC-F-01467,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1451,PLACE_PROTOTYPE_PART,DUC-F-01625,-Z,DUC-F-01467,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1452,PLACE_PROTOTYPE_PART,DUC-F-01626,-Z,DUC-F-01467,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1453,PLACE_PROTOTYPE_PART,DUC-F-01627,-Z,DUC-F-01484,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1454,PLACE_PROTOTYPE_PART,DUC-F-01628,-Z,DUC-F-01501,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1455,PLACE_PROTOTYPE_PART,DUC-F-01629,-Z,DUC-F-01501,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1456,PLACE_PROTOTYPE_PART,DUC-F-01630,-Z,DUC-F-01519,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1457,PLACE_PROTOTYPE_PART,DUC-F-01631,-Z,DUC-F-01519,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1458,PLACE_PROTOTYPE_PART,DUC-F-01632,-Z,DUC-F-01535,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1459,PLACE_PROTOTYPE_PART,DUC-F-01633,-Z,DUC-F-01535,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1460,PLACE_PROTOTYPE_PART,DUC-F-01634,-Z,DUC-F-01535,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1461,PLACE_PROTOTYPE_PART,DUC-F-01635,-Z,DUC-F-01549,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1462,PLACE_PROTOTYPE_PART,DUC-F-01636,-Z,DUC-F-01400,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1463,PLACE_PROTOTYPE_PART,DUC-F-01637,-Z,DUC-F-01416,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1464,PLACE_PROTOTYPE_PART,DUC-F-01638,-Z,DUC-F-01416,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1465,PLACE_PROTOTYPE_PART,DUC-F-01639,-Z,DUC-F-01432,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1466,PLACE_PROTOTYPE_PART,DUC-F-01640,-Z,DUC-F-01432,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1467,PLACE_PROTOTYPE_PART,DUC-F-01641,-Z,DUC-F-01451,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1468,PLACE_PROTOTYPE_PART,DUC-F-01642,-Z,DUC-F-01451,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1469,PLACE_PROTOTYPE_PART,DUC-F-01643,-Z,DUC-F-01469,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1470,PLACE_PROTOTYPE_PART,DUC-F-01644,-Z,DUC-F-01469,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1471,PLACE_PROTOTYPE_PART,DUC-F-01645,-Z,DUC-F-01469,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1472,PLACE_PROTOTYPE_PART,DUC-F-01646,-Z,DUC-F-01486,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1473,PLACE_PROTOTYPE_PART,DUC-F-01647,-Z,DUC-F-01503,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1474,PLACE_PROTOTYPE_PART,DUC-F-01648,-Z,DUC-F-01503,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1475,PLACE_PROTOTYPE_PART,DUC-F-01649,-Z,DUC-F-01521,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1476,PLACE_PROTOTYPE_PART,DUC-F-01650,-Z,DUC-F-01521,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1477,PLACE_PROTOTYPE_PART,DUC-F-01651,-Z,DUC-F-01537,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1478,PLACE_PROTOTYPE_PART,DUC-F-01652,-Z,DUC-F-01537,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1479,PLACE_PROTOTYPE_PART,DUC-F-01653,-Z,DUC-F-01537,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1480,PLACE_PROTOTYPE_PART,DUC-R2-00150,-Z,DUC-F-01551,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1481,PLACE_PROTOTYPE_PART,DUC-F-01656,-Z,DUC-F-01406,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1482,PLACE_PROTOTYPE_PART,DUC-F-01657,-Z,DUC-R2-00144,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1483,PLACE_PROTOTYPE_PART,DUC-F-01658,-Z,DUC-F-01418,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1484,PLACE_PROTOTYPE_PART,DUC-F-01659,-Z,DUC-F-01418,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1485,PLACE_PROTOTYPE_PART,DUC-F-01660,-Z,DUC-F-01434,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1486,PLACE_PROTOTYPE_PART,DUC-F-01661,-Z,DUC-F-01453,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1487,PLACE_PROTOTYPE_PART,DUC-F-01662,-Z,DUC-F-01453,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1488,PLACE_PROTOTYPE_PART,DUC-F-01663,-Z,DUC-F-01471,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1489,PLACE_PROTOTYPE_PART,DUC-F-01664,-Z,DUC-F-01471,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1490,PLACE_PROTOTYPE_PART,DUC-F-01665,-Z,DUC-F-01488,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1491,PLACE_PROTOTYPE_PART,DUC-F-01666,-Z,DUC-F-01488,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1492,PLACE_PROTOTYPE_PART,DUC-F-01667,-Z,DUC-F-01488,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1493,PLACE_PROTOTYPE_PART,DUC-F-01668,-Z,DUC-F-01505,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1494,PLACE_PROTOTYPE_PART,DUC-F-01669,-Z,DUC-F-01523,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1495,PLACE_PROTOTYPE_PART,DUC-F-01670,-Z,DUC-F-01523,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1496,PLACE_PROTOTYPE_PART,DUC-F-01671,-Z,DUC-F-01539,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1497,PLACE_PROTOTYPE_PART,DUC-F-01672,-Z,DUC-F-01539,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1498,PLACE_PROTOTYPE_PART,DUC-F-01673,-Z,DUC-F-01554,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1499,PLACE_PROTOTYPE_PART,DUC-R2-00151,-Z,DUC-F-01545,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1500,PLACE_PROTOTYPE_PART,DUC-R2-00152,-Z,DUC-F-01419,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1501,PLACE_PROTOTYPE_PART,DUC-R2-00153,-Z,DUC-F-01421,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1502,PLACE_PROTOTYPE_PART,DUC-F-01678,-Z,DUC-F-01421,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1503,PLACE_PROTOTYPE_PART,DUC-F-01679,-Z,DUC-F-01436,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1504,PLACE_PROTOTYPE_PART,DUC-F-01680,-Z,DUC-F-01455,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1505,PLACE_PROTOTYPE_PART,DUC-F-01681,-Z,DUC-F-01455,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1506,PLACE_PROTOTYPE_PART,DUC-F-01682,-Z,DUC-F-01455,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1507,PLACE_PROTOTYPE_PART,DUC-F-01683,-Z,DUC-F-01473,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1508,PLACE_PROTOTYPE_PART,DUC-F-01684,-Z,DUC-F-01473,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1509,PLACE_PROTOTYPE_PART,DUC-F-01685,-Z,DUC-F-01490,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1510,PLACE_PROTOTYPE_PART,DUC-F-01686,-Z,DUC-F-01490,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1511,PLACE_PROTOTYPE_PART,DUC-F-01687,-Z,DUC-F-01507,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1512,PLACE_PROTOTYPE_PART,DUC-F-01688,-Z,DUC-F-01525,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1513,PLACE_PROTOTYPE_PART,DUC-F-01689,-Z,DUC-F-01525,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1514,PLACE_PROTOTYPE_PART,DUC-F-01690,-Z,DUC-R2-00145,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1515,PLACE_PROTOTYPE_PART,DUC-F-01691,-Z,DUC-R2-00145,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1516,PLACE_PROTOTYPE_PART,DUC-F-01694,-Z,DUC-R2-00145,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1517,PLACE_PROTOTYPE_PART,DUC-F-01696,-Z,DUC-F-01437,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1518,PLACE_PROTOTYPE_PART,DUC-F-01697,-Z,DUC-F-01437,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1519,PLACE_PROTOTYPE_PART,DUC-F-01698,-Z,DUC-R2-00146,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1520,PLACE_PROTOTYPE_PART,DUC-F-01699,-Z,DUC-F-01457,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1521,PLACE_PROTOTYPE_PART,DUC-F-01700,-Z,DUC-F-01475,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1522,PLACE_PROTOTYPE_PART,DUC-R2-00154,-Z,DUC-F-01475,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1523,PLACE_PROTOTYPE_PART,DUC-R2-00155,-Z,DUC-F-01475,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1524,PLACE_PROTOTYPE_PART,DUC-F-01703,-Z,DUC-F-01492,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1525,PLACE_PROTOTYPE_PART,DUC-F-01704,-Z,DUC-F-01492,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1526,PLACE_PROTOTYPE_PART,DUC-F-01705,-Z,DUC-F-01509,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1527,PLACE_PROTOTYPE_PART,DUC-F-01706,-Z,DUC-R2-00147,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1528,PLACE_PROTOTYPE_PART,DUC-F-01707,-Z,DUC-F-01526,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1529,PLACE_PROTOTYPE_PART,DUC-F-01708,-Z,DUC-F-01526,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1530,PLACE_PROTOTYPE_PART,DUC-F-01789,-Z,DUC-F-01555,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1531,PLACE_PROTOTYPE_PART,DUC-F-01791,-Z,DUC-F-01556,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1532,PLACE_PROTOTYPE_PART,DUC-F-01770,-Z,DUC-F-01557,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1533,PLACE_PROTOTYPE_PART,DUC-F-01772,-Z,DUC-F-01558,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1534,PLACE_PROTOTYPE_PART,DUC-F-01809,-Z,DUC-F-01562,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1535,PLACE_PROTOTYPE_PART,DUC-R2-00156,-Z,DUC-F-01572,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1536,PLACE_PROTOTYPE_PART,DUC-F-01754,-Z,DUC-F-01563,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1537,PLACE_PROTOTYPE_PART,DUC-F-01773,-Z,DUC-F-01566,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1538,PLACE_PROTOTYPE_PART,DUC-F-01792,-Z,DUC-F-01568,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1539,PLACE_PROTOTYPE_PART,DUC-F-01810,-Z,DUC-F-01570,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1540,PLACE_PROTOTYPE_PART,DUC-F-01826,-Z,DUC-F-01571,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1541,PLACE_PROTOTYPE_PART,DUC-F-01842,-Z,DUC-F-01573,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1542,PLACE_PROTOTYPE_PART,DUC-F-01736,-Z,DUC-R2-00148,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1543,PLACE_PROTOTYPE_PART,DUC-F-01755,-Z,DUC-F-01564,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1544,PLACE_PROTOTYPE_PART,DUC-F-01774,-Z,DUC-F-01566,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1545,PLACE_PROTOTYPE_PART,DUC-F-01793,-Z,DUC-F-01568,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1546,PLACE_PROTOTYPE_PART,DUC-F-01811,-Z,DUC-F-01570,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1547,PLACE_PROTOTYPE_PART,DUC-F-01827,-Z,DUC-F-01573,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1548,PLACE_PROTOTYPE_PART,DUC-R2-00157,-Z,DUC-F-01575,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1549,PLACE_PROTOTYPE_PART,DUC-F-01734,-Z,DUC-R2-00148,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1550,PLACE_PROTOTYPE_PART,DUC-F-01732,-Z,DUC-F-01578,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1551,PLACE_PROTOTYPE_PART,DUC-F-01737,-Z,DUC-F-01580,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1552,PLACE_PROTOTYPE_PART,DUC-F-01756,-Z,DUC-F-01582,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1553,PLACE_PROTOTYPE_PART,DUC-F-01775,-Z,DUC-F-01583,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1554,PLACE_PROTOTYPE_PART,DUC-F-01794,-Z,DUC-F-01585,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1555,PLACE_PROTOTYPE_PART,DUC-F-01812,-Z,DUC-F-01588,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1556,PLACE_PROTOTYPE_PART,DUC-F-01828,-Z,DUC-F-01590,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1557,PLACE_PROTOTYPE_PART,DUC-F-01844,-Z,DUC-F-01591,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1558,PLACE_PROTOTYPE_PART,DUC-F-01730,-Z,DUC-F-01578,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1559,PLACE_PROTOTYPE_PART,DUC-F-01720,-Z,DUC-F-01578,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1560,PLACE_PROTOTYPE_PART,DUC-F-01738,-Z,DUC-F-01580,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1561,PLACE_PROTOTYPE_PART,DUC-F-01757,-Z,DUC-F-01581,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1562,PLACE_PROTOTYPE_PART,DUC-F-01776,-Z,DUC-F-01584,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1563,PLACE_PROTOTYPE_PART,DUC-F-01795,-Z,DUC-F-01586,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1564,PLACE_PROTOTYPE_PART,DUC-F-01813,-Z,DUC-F-01588,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1565,PLACE_PROTOTYPE_PART,DUC-F-01829,-Z,DUC-F-01590,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1566,PLACE_PROTOTYPE_PART,DUC-F-01845,-Z,DUC-F-01591,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1567,PLACE_PROTOTYPE_PART,DUC-R2-00158,-Z,DUC-F-01596,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1568,PLACE_PROTOTYPE_PART,DUC-F-01717,-Z,DUC-R2-00149,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1569,PLACE_PROTOTYPE_PART,DUC-F-01721,-Z,DUC-F-01598,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
1570,PLACE_PROTOTYPE_PART,DUC-F-01739,-Z,DUC-F-01601,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
