step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
801,PLACE_PROTOTYPE_PART,COP-C-00895,-Z,COP-C-00747,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
802,PLACE_PROTOTYPE_PART,COP-C-00896,-Z,COP-C-00780,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
803,PLACE_PROTOTYPE_PART,COP-C-00897,-Z,COP-C-00750,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
804,PLACE_PROTOTYPE_PART,COP-C-00898,-Z,COP-C-00766,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
805,PLACE_PROTOTYPE_PART,COP-C-00899,-Z,COP-C-00766,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
806,PLACE_PROTOTYPE_PART,COP-C-00900,-Z,COP-C-00766,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
807,PLACE_PROTOTYPE_PART,COP-C-00956,-Z,COP-C-00797,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
808,PLACE_PROTOTYPE_PART,COP-C-00958,-Z,COP-C-00798,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
809,PLACE_PROTOTYPE_PART,COP-C-00974,-Z,COP-C-00800,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
810,PLACE_PROTOTYPE_PART,COP-C-00954,-Z,COP-C-00797,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
811,PLACE_PROTOTYPE_PART,COP-C-00990,-Z,COP-C-00802,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
812,PLACE_PROTOTYPE_PART,COP-C-00941,-Z,COP-C-00803,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
813,PLACE_PROTOTYPE_PART,COP-C-00959,-Z,COP-C-00805,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
814,PLACE_PROTOTYPE_PART,COP-C-00975,-Z,COP-C-00807,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
815,PLACE_PROTOTYPE_PART,COP-C-00938,-Z,COP-C-00809,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
816,PLACE_PROTOTYPE_PART,COP-C-00934,-Z,COP-C-00809,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
817,PLACE_PROTOTYPE_PART,COP-C-00942,-Z,COP-C-00804,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
818,PLACE_PROTOTYPE_PART,COP-C-00960,-Z,COP-C-00806,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
819,PLACE_PROTOTYPE_PART,COP-C-00976,-Z,COP-C-00807,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
820,PLACE_PROTOTYPE_PART,COP-C-00923,-Z,COP-C-00812,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
821,PLACE_PROTOTYPE_PART,COP-C-00935,-Z,COP-C-00814,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
822,PLACE_PROTOTYPE_PART,COP-C-00943,-Z,COP-C-00816,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
823,PLACE_PROTOTYPE_PART,COP-C-00961,-Z,COP-C-00817,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
824,PLACE_PROTOTYPE_PART,COP-C-00977,-Z,COP-C-00819,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
825,PLACE_PROTOTYPE_PART,COP-R2-00076,-Z,COP-C-00821,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
826,PLACE_PROTOTYPE_PART,COP-C-00917,-Z,COP-C-00822,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
827,PLACE_PROTOTYPE_PART,COP-C-00924,-Z,COP-C-00814,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
828,PLACE_PROTOTYPE_PART,COP-C-00918,-Z,COP-C-00822,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
829,PLACE_PROTOTYPE_PART,COP-C-00925,-Z,COP-C-00814,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
830,PLACE_PROTOTYPE_PART,COP-C-00944,-Z,COP-C-00815,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
831,PLACE_PROTOTYPE_PART,COP-C-00962,-Z,COP-C-00817,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
832,PLACE_PROTOTYPE_PART,COP-C-00978,-Z,COP-C-00820,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
833,PLACE_PROTOTYPE_PART,COP-C-00993,-Z,COP-C-00824,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
834,PLACE_PROTOTYPE_PART,COP-C-00909,-Z,COP-C-00826,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
835,PLACE_PROTOTYPE_PART,COP-C-00919,-Z,COP-C-00827,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
836,PLACE_PROTOTYPE_PART,COP-C-00910,-Z,COP-C-00829,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
837,PLACE_PROTOTYPE_PART,COP-C-00920,-Z,COP-C-00830,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
838,PLACE_PROTOTYPE_PART,COP-C-00926,-Z,COP-C-00831,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
839,PLACE_PROTOTYPE_PART,COP-C-00945,-Z,COP-C-00834,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
840,PLACE_PROTOTYPE_PART,COP-C-00963,-Z,COP-C-00835,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
841,PLACE_PROTOTYPE_PART,COP-C-00979,-Z,COP-C-00837,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
842,PLACE_PROTOTYPE_PART,COP-C-00994,-Z,COP-C-00839,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
843,PLACE_PROTOTYPE_PART,COP-C-01004,-Z,COP-C-00841,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
844,PLACE_PROTOTYPE_PART,COP-C-00901,-Z,COP-C-00842,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
845,PLACE_PROTOTYPE_PART,COP-C-00911,-Z,COP-C-00843,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
846,PLACE_PROTOTYPE_PART,COP-C-00902,-Z,COP-C-00842,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
847,PLACE_PROTOTYPE_PART,COP-C-00912,-Z,COP-C-00843,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
848,PLACE_PROTOTYPE_PART,COP-C-00927,-Z,COP-C-00831,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
849,PLACE_PROTOTYPE_PART,COP-C-00946,-Z,COP-C-00833,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
850,PLACE_PROTOTYPE_PART,COP-C-00964,-Z,COP-C-00835,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
851,PLACE_PROTOTYPE_PART,COP-C-00980,-Z,COP-C-00837,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
852,PLACE_PROTOTYPE_PART,COP-C-00995,-Z,COP-C-00839,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
853,PLACE_PROTOTYPE_PART,COP-C-01005,-Z,COP-C-00841,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
854,PLACE_PROTOTYPE_PART,COP-C-00903,-Z,COP-C-00842,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
855,PLACE_PROTOTYPE_PART,COP-C-01006,-Z,COP-C-00841,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
856,PLACE_PROTOTYPE_PART,COP-C-00904,-Z,COP-C-00844,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
857,PLACE_PROTOTYPE_PART,COP-C-00913,-Z,COP-C-00845,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
858,PLACE_PROTOTYPE_PART,COP-C-00928,-Z,COP-C-00846,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
859,PLACE_PROTOTYPE_PART,COP-C-00947,-Z,COP-C-00848,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
860,PLACE_PROTOTYPE_PART,COP-C-00965,-Z,COP-C-00851,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
861,PLACE_PROTOTYPE_PART,COP-C-00981,-Z,COP-C-00852,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
862,PLACE_PROTOTYPE_PART,COP-C-00996,-Z,COP-C-00854,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
863,PLACE_PROTOTYPE_PART,COP-C-01007,-Z,COP-C-00856,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
864,PLACE_PROTOTYPE_PART,COP-C-00905,-Z,COP-C-00844,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
865,PLACE_PROTOTYPE_PART,COP-C-00914,-Z,COP-C-00845,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
866,PLACE_PROTOTYPE_PART,COP-C-00929,-Z,COP-C-00846,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
867,PLACE_PROTOTYPE_PART,COP-C-00948,-Z,COP-C-00849,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
868,PLACE_PROTOTYPE_PART,COP-C-00966,-Z,COP-C-00850,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
869,PLACE_PROTOTYPE_PART,COP-C-00982,-Z,COP-C-00852,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
870,PLACE_PROTOTYPE_PART,COP-C-00997,-Z,COP-C-00854,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
871,PLACE_PROTOTYPE_PART,COP-R2-00077,-Z,COP-C-00856,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
872,PLACE_PROTOTYPE_PART,COP-C-00906,-Z,COP-C-00844,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
873,PLACE_PROTOTYPE_PART,COP-C-00907,-Z,COP-C-00857,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
874,PLACE_PROTOTYPE_PART,COP-C-00915,-Z,COP-C-00858,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
875,PLACE_PROTOTYPE_PART,COP-C-00930,-Z,COP-C-00860,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
876,PLACE_PROTOTYPE_PART,COP-C-00949,-Z,COP-C-00861,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
877,PLACE_PROTOTYPE_PART,COP-C-00967,-Z,COP-C-00863,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
878,PLACE_PROTOTYPE_PART,COP-C-00983,-Z,COP-C-00865,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
879,PLACE_PROTOTYPE_PART,COP-C-00998,-Z,COP-C-00868,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
880,PLACE_PROTOTYPE_PART,COP-C-01009,-Z,COP-C-00869,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
881,PLACE_PROTOTYPE_PART,COP-C-00908,-Z,COP-C-00857,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
882,PLACE_PROTOTYPE_PART,COP-C-01010,-Z,COP-C-00869,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
883,PLACE_PROTOTYPE_PART,COP-C-00916,-Z,COP-C-00870,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
884,PLACE_PROTOTYPE_PART,COP-C-00921,-Z,COP-C-00871,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
885,PLACE_PROTOTYPE_PART,COP-C-00931,-Z,COP-C-00859,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
886,PLACE_PROTOTYPE_PART,COP-C-00950,-Z,COP-C-00861,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
887,PLACE_PROTOTYPE_PART,COP-C-00968,-Z,COP-C-00864,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
888,PLACE_PROTOTYPE_PART,COP-C-00984,-Z,COP-C-00866,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
889,PLACE_PROTOTYPE_PART,COP-C-00999,-Z,COP-C-00867,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
890,PLACE_PROTOTYPE_PART,COP-C-01011,-Z,COP-C-00869,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
891,PLACE_PROTOTYPE_PART,COP-C-00922,-Z,COP-C-00872,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
892,PLACE_PROTOTYPE_PART,COP-C-00932,-Z,COP-C-00873,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
893,PLACE_PROTOTYPE_PART,COP-C-00951,-Z,COP-C-00876,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
894,PLACE_PROTOTYPE_PART,COP-C-00969,-Z,COP-C-00877,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
895,PLACE_PROTOTYPE_PART,COP-C-00985,-Z,COP-C-00879,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
896,PLACE_PROTOTYPE_PART,COP-C-01000,-Z,COP-C-00881,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
897,PLACE_PROTOTYPE_PART,COP-C-01003,-Z,COP-R2-00075,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
898,PLACE_PROTOTYPE_PART,COP-C-00933,-Z,COP-C-00884,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
899,PLACE_PROTOTYPE_PART,COP-C-00936,-Z,COP-C-00874,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
900,PLACE_PROTOTYPE_PART,COP-C-00952,-Z,COP-C-00875,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
901,PLACE_PROTOTYPE_PART,COP-C-00970,-Z,COP-C-00877,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
902,PLACE_PROTOTYPE_PART,COP-C-00986,-Z,COP-C-00880,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
903,PLACE_PROTOTYPE_PART,COP-C-01001,-Z,COP-C-00886,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
904,PLACE_PROTOTYPE_PART,COP-C-00937,-Z,COP-C-00885,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
905,PLACE_PROTOTYPE_PART,COP-C-00939,-Z,COP-C-00874,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
906,PLACE_PROTOTYPE_PART,COP-C-00940,-Z,COP-C-00887,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
907,PLACE_PROTOTYPE_PART,COP-C-00953,-Z,COP-C-00889,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
908,PLACE_PROTOTYPE_PART,COP-C-00971,-Z,COP-C-00891,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
909,PLACE_PROTOTYPE_PART,COP-C-00987,-Z,COP-C-00892,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
910,PLACE_PROTOTYPE_PART,COP-C-00955,-Z,COP-C-00889,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
911,PLACE_PROTOTYPE_PART,COP-C-00972,-Z,COP-C-00890,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
912,PLACE_PROTOTYPE_PART,COP-C-00988,-Z,COP-C-00892,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
913,PLACE_PROTOTYPE_PART,COP-C-00991,-Z,COP-C-00896,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
914,PLACE_PROTOTYPE_PART,COP-C-00957,-Z,COP-C-00897,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
915,PLACE_PROTOTYPE_PART,COP-C-00973,-Z,COP-C-00898,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
916,PLACE_PROTOTYPE_PART,COP-C-00989,-Z,COP-C-00900,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
917,PLACE_PROTOTYPE_PART,COP-C-01013,-Z,COP-C-00956,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
918,PLACE_PROTOTYPE_PART,COP-C-01014,-Z,COP-C-00956,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
919,PLACE_PROTOTYPE_PART,COP-C-01015,-Z,COP-C-00958,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
920,PLACE_PROTOTYPE_PART,COP-C-01016,-Z,COP-C-00958,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
921,PLACE_PROTOTYPE_PART,COP-C-01017,-Z,COP-C-00941,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
922,PLACE_PROTOTYPE_PART,COP-C-01018,-Z,COP-C-00941,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
923,PLACE_PROTOTYPE_PART,COP-C-01019,-Z,COP-C-00959,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
924,PLACE_PROTOTYPE_PART,COP-C-01020,-Z,COP-C-00975,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
925,PLACE_PROTOTYPE_PART,COP-C-01021,-Z,COP-C-00975,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
926,PLACE_PROTOTYPE_PART,COP-C-01022,-Z,COP-C-00941,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
927,PLACE_PROTOTYPE_PART,COP-C-01023,-Z,COP-C-00975,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
928,PLACE_PROTOTYPE_PART,COP-C-01024,-Z,COP-C-00938,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
929,PLACE_PROTOTYPE_PART,COP-C-01025,-Z,COP-C-00938,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
930,PLACE_PROTOTYPE_PART,COP-C-01026,-Z,COP-C-00976,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
931,PLACE_PROTOTYPE_PART,COP-C-01027,-Z,COP-C-00935,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
932,PLACE_PROTOTYPE_PART,COP-C-01028,-Z,COP-C-00943,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
933,PLACE_PROTOTYPE_PART,COP-C-01029,-Z,COP-C-00943,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
934,PLACE_PROTOTYPE_PART,COP-C-01030,-Z,COP-C-00961,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
935,PLACE_PROTOTYPE_PART,COP-C-01031,-Z,COP-C-00961,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
936,PLACE_PROTOTYPE_PART,COP-C-01032,-Z,COP-C-00977,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
937,PLACE_PROTOTYPE_PART,COP-C-01033,-Z,COP-C-00977,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
938,PLACE_PROTOTYPE_PART,COP-C-01034,-Z,COP-R2-00076,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
939,PLACE_PROTOTYPE_PART,COP-C-01035,-Z,COP-C-00923,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
940,PLACE_PROTOTYPE_PART,COP-C-01036,-Z,COP-R2-00076,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
941,PLACE_PROTOTYPE_PART,COP-C-01037,-Z,COP-C-00917,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
942,PLACE_PROTOTYPE_PART,COP-C-01038,-Z,COP-C-00924,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
943,PLACE_PROTOTYPE_PART,COP-C-01039,-Z,COP-R2-00076,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
944,PLACE_PROTOTYPE_PART,COP-C-01040,-Z,COP-C-00993,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
945,PLACE_PROTOTYPE_PART,COP-C-01041,-Z,COP-C-00910,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
946,PLACE_PROTOTYPE_PART,COP-C-01042,-Z,COP-C-00926,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
947,PLACE_PROTOTYPE_PART,COP-C-01043,-Z,COP-C-00926,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
948,PLACE_PROTOTYPE_PART,COP-C-01044,-Z,COP-C-00926,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
949,PLACE_PROTOTYPE_PART,COP-C-01045,-Z,COP-C-00945,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
950,PLACE_PROTOTYPE_PART,COP-C-01046,-Z,COP-C-00945,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
951,PLACE_PROTOTYPE_PART,COP-C-01047,-Z,COP-C-00963,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
952,PLACE_PROTOTYPE_PART,COP-C-01048,-Z,COP-C-00979,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
953,PLACE_PROTOTYPE_PART,COP-C-01049,-Z,COP-C-00979,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
954,PLACE_PROTOTYPE_PART,COP-C-01050,-Z,COP-C-00994,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
955,PLACE_PROTOTYPE_PART,COP-C-01051,-Z,COP-C-00994,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
956,PLACE_PROTOTYPE_PART,COP-C-01052,-Z,COP-C-01004,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
957,PLACE_PROTOTYPE_PART,COP-C-01053,-Z,COP-C-00901,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
958,PLACE_PROTOTYPE_PART,COP-C-01054,-Z,COP-C-00911,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
959,PLACE_PROTOTYPE_PART,COP-C-01055,-Z,COP-C-01005,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
960,PLACE_PROTOTYPE_PART,COP-C-01056,-Z,COP-C-00902,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
961,PLACE_PROTOTYPE_PART,COP-C-01057,-Z,COP-C-00903,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
962,PLACE_PROTOTYPE_PART,COP-C-01058,-Z,COP-C-00913,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
963,PLACE_PROTOTYPE_PART,COP-C-01059,-Z,COP-C-00928,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
964,PLACE_PROTOTYPE_PART,COP-C-01060,-Z,COP-C-00928,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
965,PLACE_PROTOTYPE_PART,COP-C-01061,-Z,COP-C-00947,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
966,PLACE_PROTOTYPE_PART,COP-C-01062,-Z,COP-C-00947,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
967,PLACE_PROTOTYPE_PART,COP-C-01063,-Z,COP-C-00947,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
968,PLACE_PROTOTYPE_PART,COP-C-01064,-Z,COP-C-00965,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
969,PLACE_PROTOTYPE_PART,COP-C-01065,-Z,COP-C-00981,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
970,PLACE_PROTOTYPE_PART,COP-C-01066,-Z,COP-C-00981,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
971,PLACE_PROTOTYPE_PART,COP-C-01067,-Z,COP-C-00996,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
972,PLACE_PROTOTYPE_PART,COP-C-01068,-Z,COP-C-00996,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
973,PLACE_PROTOTYPE_PART,COP-C-01069,-Z,COP-C-01007,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
974,PLACE_PROTOTYPE_PART,COP-C-01070,-Z,COP-C-00904,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
975,PLACE_PROTOTYPE_PART,COP-C-01071,-Z,COP-C-00908,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
976,PLACE_PROTOTYPE_PART,COP-C-01072,-Z,COP-C-00915,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
977,PLACE_PROTOTYPE_PART,COP-C-01073,-Z,COP-C-00915,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
978,PLACE_PROTOTYPE_PART,COP-C-01074,-Z,COP-C-00930,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
979,PLACE_PROTOTYPE_PART,COP-C-01075,-Z,COP-C-00949,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
980,PLACE_PROTOTYPE_PART,COP-C-01076,-Z,COP-C-00949,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
981,PLACE_PROTOTYPE_PART,COP-C-01077,-Z,COP-C-00949,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
982,PLACE_PROTOTYPE_PART,COP-C-01078,-Z,COP-C-00967,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
983,PLACE_PROTOTYPE_PART,COP-C-01079,-Z,COP-C-00983,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
984,PLACE_PROTOTYPE_PART,COP-C-01080,-Z,COP-C-00983,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
985,PLACE_PROTOTYPE_PART,COP-C-01081,-Z,COP-C-00998,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
986,PLACE_PROTOTYPE_PART,COP-C-01082,-Z,COP-C-00998,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
987,PLACE_PROTOTYPE_PART,COP-C-01083,-Z,COP-C-00998,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
988,PLACE_PROTOTYPE_PART,COP-C-01084,-Z,COP-C-01009,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
989,PLACE_PROTOTYPE_PART,COP-C-01085,-Z,COP-C-00916,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
990,PLACE_PROTOTYPE_PART,COP-C-01086,-Z,COP-C-00916,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
991,PLACE_PROTOTYPE_PART,COP-C-01087,-Z,COP-C-00921,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
992,PLACE_PROTOTYPE_PART,COP-C-01088,-Z,COP-C-00932,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
993,PLACE_PROTOTYPE_PART,COP-C-01089,-Z,COP-C-00932,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
994,PLACE_PROTOTYPE_PART,COP-C-01090,-Z,COP-C-00951,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
995,PLACE_PROTOTYPE_PART,COP-C-01091,-Z,COP-C-00951,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
996,PLACE_PROTOTYPE_PART,COP-C-01092,-Z,COP-C-00969,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
